date,min,average,max
1961-06-02,15.8,21.470833333333335,28.2
1961-06-03,11.8,17.475,21.5
1961-06-04,15.4,18.06875,21.6
1961-06-05,17.1,22.812500000000004,28.2
1961-06-06,22.0,26.370833333333337,31.0
1961-06-07,19.5,24.504166666666674,30.5
1961-06-08,15.3,16.691666666666666,19.1
1961-06-09,14.8,16.345833333333335,18.5
1961-06-10,14.5,22.587500000000002,29.6
1961-06-11,24.6,26.479166666666668,28.7
1961-06-12,18.8,23.65416666666667,27.1
1961-06-13,13.4,16.55416666666667,19.9
1961-06-14,14.8,19.27916666666666,25.2
1961-06-15,14.7,21.23333333333333,27.5
1961-06-16,16.2,20.44166666666666,24.3
1961-06-17,14.9,22.441666666666666,29.9
1961-06-18,17.3,21.825000000000003,26.2
1961-06-19,17.9,20.366666666666664,24.5
1961-06-20,18.1,22.46666666666667,27.4
1961-06-21,17.5,23.125000000000004,28.6
1961-06-22,19.5,25.099999999999998,30.4
1961-06-23,19.4,22.743749999999995,25.9
1961-06-24,17.3,19.579166666666666,22.4
1961-06-25,17.9,20.354166666666664,22.9
1961-06-26,18.8,20.07708333333333,22.9
1961-06-27,18.6,20.266666666666662,22.1
1961-06-28,17.6,20.854166666666668,24.2
1961-06-29,18.7,21.049999999999997,23.3
1961-06-30,19.5,22.84166666666667,27.8
1961-07-01,18.3,22.493750000000002,27.1
1961-07-02,20.7,25.316666666666663,30.2
1961-07-03,24.5,26.2,28.6
1961-07-04,25.2,27.870833333333337,30.8
1961-07-05,23.6,28.79791666666667,33.7
1961-07-06,23.5,25.74166666666666,28.9
1961-07-07,27.2,29.40416666666667,33.4
1961-07-08,22.2,26.808333333333337,30.9
1961-07-09,20.9,22.012500000000003,23.8
1961-07-10,20.7,23.391666666666666,26.7
1961-07-11,22.0,24.950000000000003,27.1
1961-07-12,22.1,24.20416666666667,26.8
1961-07-13,23.0,26.814583333333335,29.2
1961-07-14,24.3,29.645833333333332,33.4
1961-07-15,25.8,28.42916666666667,30.0
1961-07-16,27.0,30.575000000000003,35.5
1961-07-17,24.4,27.66250000000001,30.8
1961-07-18,21.8,25.337500000000002,28.6
1961-07-19,22.6,24.695833333333336,28.2
1961-07-20,22.6,28.283333333333335,35.8
1961-07-21,27.3,30.052083333333332,34.2
1961-07-22,24.6,28.7375,33.0
1961-07-23,24.5,26.704166666666662,30.8
